,TAWSS,OSI,HOLMES
Node 1512,0.003685988213128962,0.4768528504141437,8.53201205409992e-05
Node 1513,0.0035266118440566846,0.4287578460317067,0.0002512434239806931
Node 1514,0.003710068650585096,0.45475497559330014,0.0001678621466462547
Node 1515,0.0036280093113487274,0.4718836745798162,0.00010200629042533765
Node 1516,0.0036923708112288657,0.4543173927749913,0.00016867712549845508
Node 1517,0.0035187183224300506,0.46565400579830574,0.00012085387909957789
Node 1518,0.003781625072385163,0.44889309147312106,0.00019326716665734044
Node 1519,0.0036615823285186615,0.4299206442353004,0.0002566013306619964
Node 1520,0.0033955975075280385,0.43760129065032016,0.00021188090194073936
Node 1521,0.0034025890136197483,0.31368786771129403,0.0006339436144296201
Node 1522,0.0034412702384835465,0.3490652131585068,0.0005194073899094885
Node 1523,0.0040391004682874,0.17587071676576782,0.0013091907396970465
Node 1524,0.003462412315672429,0.21385350247739615,0.0009907571571087937
Node 1525,0.004145740027820995,0.3027465696553725,0.0008177614418047227
Node 1526,0.004185605161411977,0.3391713655659684,0.0006731651623899227
Node 1527,0.0041843372500321935,0.22794494969438667,0.0011383700810531602
Node 1528,0.003648456389106117,0.2856130363089395,0.0007821814874197108
Node 1529,0.003601203676091479,0.3980837373013345,0.00036702121988393905
Node 1530,0.0032477441703118435,0.3785562681092915,0.00039441817226896304
Node 1531,0.0032174177875515537,0.39591561003469644,0.00033488296768082013
Node 1532,0.003924722530649434,0.3652071159192143,0.0005290246691230772
Node 1533,0.003715108030228194,0.33953059173125943,0.0005961611872651646
Node 1534,0.003596130327420964,0.36735285026192976,0.00047701643801902413
Node 1535,0.0037695836520590725,0.3149018513474161,0.0006977429551871803
Node 1536,0.003494101622452126,0.38783582460641597,0.0003919130272237268
Node 1537,0.003458851828620796,0.4055568455187355,0.00032666487757823805
Node 1538,0.0033441275608548753,0.35109705892309473,0.0004979504291476284
Node 1539,0.00339897360011525,0.41511368687655875,0.0002885263373176935
Node 1540,0.0033482142821083002,0.36929939118577104,0.0004376136451120514
Node 1541,0.00329741573508411,0.37858715927151365,0.00040034861145937177
Node 1542,0.0030769613005632405,0.30699256323407753,0.0005938764136496502
Node 1543,0.003101125002485762,0.3305581422304662,0.0005254603815967377
Node 1544,0.0030605582543139164,0.276765404748889,0.000683222483144214
Node 1545,0.0033094784893540133,0.4082419901252612,0.00030367115990638125
Node 1546,0.003311833180423454,0.32952503541429645,0.0005645846441464463
Node 1547,0.003106997193492791,0.2623351293877008,0.0007384240859842409
Node 1548,0.002873821675579322,0.1430939256838467,0.0010256844125156857
Node 1549,0.002821827849845253,0.19962569493235227,0.0008476045794178024
Node 1550,0.002676164872164643,0.14247505712464337,0.0009567956930457001
Node 1551,0.003304850588783255,0.42419707125078,0.0002505173537083549
Node 1552,0.00325005529497759,0.3893477096690684,0.00035962606209144184
Node 1553,0.003277940080241872,0.38050718576642756,0.00039169028507712357
Node 1554,0.0032594878897459468,0.3726229620205852,0.00041518391272561206
Node 1555,0.002792686586686768,0.19656160544563683,0.0008474083343577373
Node 1556,0.003324598903358798,0.44752105800938563,0.0001744714329914265
Node 1557,0.003310781453192112,0.4384263359052371,0.00020385694509002206
Node 1558,0.003303275814120022,0.40396912037234933,0.00031721648208268957
Node 1559,0.003340267298895058,0.45475225054148044,0.00015113957786488946
Node 1560,0.003380194551387239,0.4177577828611132,0.00027799469426687136
Node 1561,0.0032912031096048277,0.3677571133824694,0.0004352381996587353
Node 1562,0.003295696441628161,0.3773443422235119,0.0004042358148795334
Node 1563,0.0032694038848052496,0.3556898445371062,0.00047180818288723443
Node 1564,0.0034957674448059875,0.44477510182978125,0.00019305340116617645
Node 1565,0.0033053886813825704,0.3907470758400626,0.00036112337892620555
Node 1566,0.0033949012134339477,0.47693637406609884,7.82987316691877e-05
Node 1567,0.0033458193287361038,0.3425133528319975,0.0005269218681125457
Node 1568,0.0033535059844366647,0.33250483561951505,0.0005616960361141592
Node 1569,0.003354454430017019,0.3267375150575552,0.000581201110170941
Node 1570,0.0033519565422491142,0.35397686960666525,0.0004894631872416339
Node 1571,0.003545424518219696,0.30159068784201226,0.0007034452399680349
Node 1572,0.003237248249699154,0.3367539673605724,0.000528467933432318
Node 1573,0.0033611839500360353,0.3169077647835338,0.0006154066823858089
Node 1574,0.0031888406465267038,0.34458865409340156,0.0004955820167583826
Node 1575,0.0031497791491030993,0.34109724498643157,0.0005005085844767758
Node 1576,0.003584887594436569,0.295156847793269,0.0007343396751511919
Node 1577,0.004050358093395274,0.23620332789892057,0.0010684709858553463
Node 1578,0.0036333052731480926,0.2895177182153604,0.0007647463843123739
Node 1579,0.0040952938594651525,0.23547800719068152,0.0010832952928454872
Node 1580,0.003388808690186363,0.40418024679731157,0.00032471481234478316
Node 1581,0.003177475404292447,0.30761789152258856,0.0006112894179128963
Node 1582,0.0033421460258813954,0.2995811658494699,0.0006698290100679765
Node 1583,0.003080348675801749,0.30050387996214634,0.0006145176091861893
Node 1584,0.0030702059444647775,0.2665547775681185,0.0007167249096172647
Node 1585,0.0032501337128798395,0.27203720195096803,0.0007409095752215773
Node 1586,0.0029339609005476987,0.24492838025262242,0.0007483701591781761
Node 1587,0.002972259722897215,0.28227321185595144,0.0006471405629963304
Node 1588,0.00548536932413121,0.13388579936119732,0.0020082716053129073
Node 1589,0.0028888749148379424,0.25174786062289045,0.0007171693780013843
Node 1590,0.0029891128283918984,0.21713572083604532,0.0008455132455428041
Node 1591,0.0031697020518641904,0.2367010896497465,0.000834579096390804
Node 1592,0.002934589743389329,0.20416068984174401,0.0008681670052817925
Node 1593,0.0030505198255313813,0.28862618664172335,0.0006448000082475929
Node 1594,0.003157313814607771,0.32616517406046674,0.0005488510973988257
Node 1595,0.0033226983122293177,0.36906628511686435,0.00043505323345610956
Node 1596,0.0029263463474570603,0.23722658057507112,0.0007689660361429427
Node 1597,0.003240767842484829,0.3581637383715939,0.00045965839558360347
Node 1598,0.0030461726726922073,0.2923546250460619,0.0006325236667956132
Node 1599,0.002780663717723491,0.17575588506092382,0.0009016138460964545
Node 1600,0.0029148195082545993,0.11319380855024963,0.0011274702327513958
Node 1601,0.002838708736319681,0.19256022098447273,0.0008727319865835695
Node 1602,0.00561319829630296,0.1770145514940672,0.0018129813692841495
Node 1603,0.004011693077085704,0.2423673366569118,0.0010335431719646188
Node 1604,0.005369907266300467,0.17466549844367768,0.001747016103885536
Node 1605,0.0035012847603963296,0.31071952505327205,0.0006627248423715579
Node 1606,0.0036441139438413797,0.2841922757352884,0.0007864279371817113
Node 1607,0.0035849153706784807,0.27404794030785473,0.0008100190118268332
Node 1608,0.004156786925430128,0.23128413617284688,0.001116994589412373
Node 1609,0.003569988739691425,0.25924894849990154,0.0008594785429242219
Node 1610,0.004141003723245461,0.22675075146365475,0.00113152615556303
Node 1611,0.0035177021007570812,0.23712614673710886,0.0009247119058569808
Node 1612,0.00413820606248043,0.2121176422962378,0.0011913165179308683
Node 1613,0.0028980229360149553,0.17873344547157594,0.0009310378435978722
Node 1614,0.0028437654438897425,0.2055870976335144,0.0008372412379850963
Node 1615,0.0030164644912027954,0.1621977455472417,0.0010189685056049968
Node 1616,0.0031267973001461564,0.1943952335426869,0.0009555641586705232
Node 1617,0.003027510539425993,0.13281484411075017,0.0011116569293754801
Node 1618,0.002932714735681418,0.1380053497774249,0.0010616270449455866
Node 1619,0.0030640079418487757,0.14396085864407115,0.0010909067567235848
Node 1620,0.0031739783414547803,0.1542579081886249,0.0010973779111385748
Node 1621,0.002953840083064876,0.150045423075871,0.0010337098565705027
Node 1622,0.003021697131547409,0.11646531189500403,0.0011589256668957965
Node 1623,0.0029780806911626394,0.1834027007905248,0.0009428523036499789
Node 1624,0.003122503253635753,0.16757906983182097,0.0010379854360267624
Node 1625,0.002916753556924616,0.20441752302343863,0.0008621412410859739
Node 1626,0.002833364997457244,0.16544593942992042,0.0009479137649764542
Node 1627,0.0030046758944584024,0.2325021570512098,0.0008037443205278494
Node 1628,0.003136647170984152,0.2087168560113432,0.0009136524495473897
Node 1629,0.0029741937468030963,0.26127531466811066,0.0007100134663216421
Node 1630,0.002878314855593867,0.22812667389136976,0.0007825370333781863
Node 1631,0.0030868461765807564,0.27723224653490497,0.0006876497880492132
Node 1632,0.0031913373771884188,0.2446107137349099,0.0008150333749912549
Node 1633,0.0030871975642059474,0.31023335991597123,0.0005858471090349603
Node 1634,0.0030694212312217693,0.29366642791719755,0.0006333246468647811
Node 1635,0.0031961541693427036,0.31808246953830466,0.0005814364734616759
Node 1636,0.003291861109388419,0.2794042872367559,0.0007261704477431417
Node 1637,0.0032387344267285553,0.3586583505101302,0.00045776806613344193
Node 1638,0.0032567704227344017,0.35630130312775155,0.00046799366575901524
Node 1639,0.003278860096595468,0.34876349742957086,0.000495883333426838
Node 1640,0.0033644036927054062,0.31072639393992046,0.0006367928191601999
Node 1641,0.0032909180214609466,0.3830977301252472,0.00038471578668051505
Node 1642,0.0033641454511928524,0.39629590219712624,0.00034887566889359645
Node 1643,0.0033161916268228844,0.3630944011789258,0.0004540052004756193
Node 1644,0.0034133151460091155,0.32356186927661146,0.0006022389439316783
Node 1645,0.0033886197121672473,0.40149937302577776,0.00033378116622568237
Node 1646,0.0033866580403390787,0.41515333150734063,0.00028734665204664927
Node 1647,0.0033064126162872577,0.3650951989807498,0.00044605093608777086
Node 1648,0.0033645266973574054,0.3250730682421049,0.000588546331986255
Node 1649,0.0029007130314910685,0.10961035045976303,0.0011324083437805966
Node 1650,0.002823172010852103,0.15594337557268573,0.0009713310322314476
Node 1651,0.003227400605523164,0.0719869458626669,0.0013813695900946475
Node 1652,0.005592103356131761,0.17589048634969734,0.0018124538990380904
Node 1653,0.005542511000917784,0.1766757189921574,0.0017920283843498007
Node 1654,0.0034522908517107286,0.4135421159298047,0.0002984777622338019
Node 1655,0.0033633430255417714,0.42904354826070723,0.00023865088707454162
Node 1656,0.003256476164972868,0.36655913493899617,0.00043454699650451975
Node 1657,0.003335147008373722,0.32284944309531205,0.0005908231498924088
Node 1658,0.003331859987084187,0.36212511720056306,0.00045937980522336574
Node 1659,0.0033595122452446283,0.40672524931168763,0.00031335766710952523
Node 1660,0.003436597333437471,0.31694096935822624,0.000629100176565168
Node 1661,0.004005293350256839,0.25479170517213245,0.0009821311527018763
Node 1662,0.003328839949922695,0.36555690228273247,0.0004475395546726008
Node 1663,0.0032468278155864056,0.3915153841251725,0.00035223086838559643
Node 1664,0.003409358852477005,0.3237982347106748,0.0006007350483112363
Node 1665,0.003613922506664458,0.28176849600596815,0.0007886717439472663
Node 1666,0.00416932343607246,0.2356777012610874,0.0011020451548086944
Node 1667,0.0035429412931686066,0.28904327304226374,0.0007474072990102588
Node 1668,0.0030863346869129784,0.3272327566030724,0.0005332175360582749
Node 1669,0.0030534471523016053,0.08517110036811976,0.0012666581222733732
Node 1670,0.0030450441486141026,0.10374228604052682,0.0012066222332354946
Node 1671,0.0029062523888634256,0.11776672870109584,0.001110866357815522
Node 1672,0.0027606274441162332,0.1830596513082357,0.000874954224746253
Node 1673,0.0029203512127130267,0.25865177330876876,0.0007048215865038756
Node 1674,0.003411535684703486,0.18306532206557358,0.0010812339634933023
Node 1675,0.003986324321079831,0.15004096573936104,0.0013950502096547952
Node 1676,0.0034209441059735945,0.1538959759335473,0.0011840025211838745
Node 1677,0.003976670459961384,0.14333114368767302,0.001418354504885442
Node 1678,0.005465553694386506,0.1189147587445546,0.0020828418482198726
Node 1679,0.005527934022235051,0.131318147485263,0.0020380489558968597
Node 1680,0.0034098491385909087,0.16967479420401127,0.0011263591184383168
Node 1681,0.003449729930978299,0.2064708153857665,0.0010125964137793762
Node 1682,0.004002796515641497,0.1696579521948714,0.0013222919979242456
Node 1683,0.005596163669421443,0.1502148864997429,0.0019574547442745946
Node 1684,0.004081489294690937,0.19348966026633324,0.0012510186703350431
Node 1685,0.005583326640110794,0.16057130996145258,0.001895141247510131
Node 1686,0.004133493265439023,0.23195117824378475,0.001107977999538181
Node 1687,0.005462288312690725,0.17389695379382897,0.0017812688580248115
Node 1688,0.005223322304682096,0.1774322660692097,0.0016848752394114568
Node 1689,0.005313903272061809,0.17935007560726185,0.0017039026824169428
Node 1690,0.0055797880278325674,0.17058567353641874,0.0018380621149980197
Node 1691,0.005419826130858889,0.1730832803735941,0.0017718317796458637
Node 1692,0.005546167858137505,0.4539223228326087,0.00025555453208342204
Node 1693,0.006161144426372476,0.407415763855394,0.0005704248504922923
Node 1694,0.005954069588346109,0.4248458128910366,0.000447473259902352
Node 1695,0.0034589733739008315,0.12293559117563657,0.0013042557503691308
Node 1696,0.0033561842694509745,0.15682650578676016,0.0011517534829710006
Node 1697,0.003260426518496791,0.06991401513094136,0.0014022637503008884
Node 1698,0.003168774910048848,0.1547340804597881,0.0010940699831339677
Node 1699,0.0031522079151144146,0.22129812112067293,0.0008785262685606736
Node 1700,0.0062254921648487805,0.4104492856210092,0.0005574972707230183
Node 1701,0.006647294272955955,0.38224794216733027,0.000782732579659884
Node 1702,0.004339204363065623,0.4306068131232357,0.00030111121926268387
Node 1703,0.0032056315939136266,0.07562656988538907,0.0013603848751928933
Node 1704,0.004751076512296701,0.2634855863077289,0.0011236980757129745
Node 1705,0.006426345311084867,0.21047675431759738,0.00186057635234118
Node 1706,0.006354898454556299,0.206522085972751,0.001865022342298171
Node 1707,0.0030755750164797304,0.11950457455018282,0.0011702422243982835
Node 1708,0.002815520087009864,0.1009189433343104,0.001123620731387371
Node 1709,0.002900566321669628,0.06859191906151246,0.001251327750466302
Node 1710,0.006291297322405737,0.39901338777016815,0.0006353368031203675
Node 1711,0.003350381959050068,0.32121479864407193,0.0005989987131680352
Node 1712,0.003440965090753452,0.2916706548614273,0.0007168540040013561
Node 1713,0.0031427246201993636,0.20691321273343255,0.0009210910621977749
Node 1714,0.0030294772066818054,0.13851622652781254,0.001095106852319321
Node 1715,0.0026442841638996224,0.10605243159277705,0.0010417093165459828
Node 1716,0.0027917882448435594,0.13129838634000207,0.0010293368308708338
Node 1717,0.003771039702045373,0.36237076272170465,0.0005190053179386749
Node 1718,0.003337956070036802,0.0819207892670944,0.0013955300392220974
Node 1719,0.0036972130253202654,0.3317918025499912,0.0006219015385778156
Node 1720,0.0035661606695441684,0.05531958659554104,0.001585801800799623
Node 1721,0.0036611742703209055,0.33414877196772363,0.0006072102487728956
Node 1722,0.0036180926380328174,0.053338731347576884,0.0016160618478057306
Node 1723,0.004078451374380228,0.3908639740767755,0.0004451059749209712
Node 1724,0.0034859551638443623,0.0599097689687248,0.0015341348134209323
Node 1725,0.004521414466486052,0.42555434036094564,0.0003365996824591172
Node 1726,0.0031668293313648825,0.08598992832343344,0.0013110992384658283
Node 1727,0.005054471901674957,0.41366201479507736,0.00043639292026550965
Node 1728,0.003066191633422088,0.11903105656169433,0.0011681237869641855
Node 1729,0.005846370830138185,0.4088817550296101,0.0005327110494882728
Node 1730,0.002912828876960528,0.1621031881092614,0.000984235591108243
Node 1731,0.0064262866954129345,0.40210222994978717,0.0006291191371842775
Node 1732,0.003018780743796251,0.27188890364683016,0.0006886173851172004
Node 1733,0.0066710817842602875,0.40197949766173624,0.0006539027876328343
Node 1734,0.0032497960752418975,0.3459460217438282,0.0005006440139123077
Node 1735,0.007183656171069349,0.3758340406765344,0.0008919655599307593
Node 1736,0.0027838053825794224,0.21587600678112673,0.0007909459016426587
Node 1737,0.0025961284721615786,0.13240190086337078,0.0009543318914810778
Node 1738,0.0036401228596062672,0.3950130920069901,0.00038216524374473534
Node 1739,0.004952271306338158,0.43922772433172763,0.00030096079701285786
Node 1740,0.003022060037282246,0.24311033579738717,0.0007763359881775717
Node 1741,0.0028778930880984854,0.25504834809735244,0.0007049446659289356
Node 1742,0.0029136397564979892,0.19792005276463415,0.0008801521439057768
Node 1743,0.003430850243911901,0.3797903969761726,0.000412421145854851
Node 1744,0.0026480245718613193,0.20874155444211717,0.0007712595205994061
Node 1745,0.0030674182759883283,0.3196212051884345,0.0005532972118057446
Node 1746,0.003112749780716009,0.32470307044961255,0.0005456554790181582
Node 1747,0.003094714370071404,0.30093706348313864,0.0006160429301873424
Node 1748,0.0034452077617968158,0.35390726028889374,0.0005033198407948652
Node 1749,0.003193272510065701,0.2783076209945502,0.0007079241795691694
Node 1750,0.0027711846240220123,0.25572579135423373,0.0006769289310442924
Node 1751,0.0024318654493399464,0.14933571818324715,0.0008527683512677673
Node 1752,0.003112444829685606,0.2237523681690778,0.0008598055134050467
Node 1753,0.0030828009612116803,0.22180529385495296,0.0008576189075079519
Node 1754,0.0063771450710221715,0.4080600511945171,0.000586314391354916
Node 1755,0.0031037495988159966,0.13598164664807605,0.0011298218181776936
Node 1756,0.004736825873132983,0.2572328729604653,0.0011499456085070296
Node 1757,0.004013966730559785,0.31225703948052375,0.0007535939974219769
Node 1758,0.0048346218121251274,0.2630487292214503,0.0011455697821167437
Node 1759,0.00410599256252947,0.3144211510981306,0.000761985373353856
Node 1760,0.0032727959153129177,0.0838465684089057,0.0013619852510547872
Node 1761,0.003272530681226866,0.08397658449970974,0.0013614493913334926
Node 1762,0.003195942103227017,0.09570508351474682,0.0012921031457158712
Node 1763,0.003268838170082939,0.15005342488798823,0.0011439187222159403
Node 1764,0.0032689530272151453,0.15301778187991666,0.0011342685723134723
Node 1765,0.0031475461380433283,0.10025314226357601,0.0012582216782632371
Node 1766,0.0031664300216750463,0.166209043894689,0.0010569257043754744
Node 1767,0.0031861539045603573,0.2926582360314348,0.000660622770846876
Node 1768,0.0034988359692277164,0.3255240851861143,0.0006104626065147343
Node 1769,0.0027048106948700883,0.24645759259059236,0.000685784215164075
Node 1770,0.0025729303565024423,0.21782528476289487,0.0007260158906709801
Node 1771,0.0028559194302226424,0.2557926453529381,0.0006974365291398158
Node 1772,0.0030505537768765294,0.32327122559611454,0.0005391206302405329
Node 1773,0.0030042534298645703,0.3013660748171203,0.0005967466510181288
Node 1774,0.003066414812542804,0.13793844808987954,0.0011102309058294286
Node 1775,0.003146123884531775,0.18959861097497865,0.0009765612238034588
Node 1776,0.0030853952374818917,0.18775576845772918,0.0009633968649317155
Node 1777,0.0031639933702376673,0.24053011478919423,0.0008209609965833181
Node 1778,0.0031630972780289815,0.25350771545497836,0.0007796790742995031
Node 1779,0.006170141796129801,0.42000641369195446,0.0004935717703015883
Node 1780,0.005691346004363226,0.39501111023124896,0.0005975280982879124
Node 1781,0.0030657123961733085,0.23351629149998676,0.000816962408526725
Node 1782,0.0031111753553186485,0.27178240235529816,0.0007100249654422236
Node 1783,0.003264567453099514,0.2725785540416252,0.0007424326506125404
Node 1784,0.003214084577766437,0.23075795500118634,0.000865366704516984
Node 1785,0.003219582735023827,0.31017339094315355,0.0006111624731675405
Node 1786,0.003298929390508972,0.2937812540575804,0.0006803010818633509
Node 1787,0.003217375636684916,0.3143218255542055,0.0005973964347260309
Node 1788,0.0032916643864607928,0.2136140651407779,0.0009426863825593818
Node 1789,0.0031745831630060196,0.2615630325147403,0.0007569379824169193
Node 1790,0.0032937849177303693,0.23453566048031443,0.0008743824377051943
Node 1791,0.0032945508719421923,0.27399637800050614,0.0007445804299205262
Node 1792,0.0032246526787452472,0.25769524912935493,0.0007813486639677254
Node 1793,0.003380585679317482,0.301098369893751,0.0006724040023300883
Node 1794,0.0030513661597054657,0.16643747577122187,0.001017821398577628
Node 1795,0.003207023172395969,0.3446292911009331,0.0004982774637508961
Node 1796,0.003381154191162754,0.30345473473841933,0.0006645498473923887
Node 1797,0.00339534006244917,0.32067359629487896,0.0006088741227549308
Node 1798,0.0033372620358093604,0.3330221686501076,0.000557248777385774
Node 1799,0.003470817917483959,0.3481187241422735,0.000527152253577321
Node 1800,0.0033368757070251134,0.3538623730886774,0.00048764309712269184
Node 1801,0.003350280230532358,0.36100519307554535,0.00046567155378566253
Node 1802,0.0031073735302074323,0.33102381408401416,0.0005250721273507443
Node 1803,0.0032599030787902553,0.36785257582746045,0.0004307877949142635
Node 1804,0.0032197050016986367,0.3558214297050631,0.0004642124639163669
Node 1805,0.00322006913193434,0.37690897914459964,0.0003963615966747608
Node 1806,0.003117241262854491,0.3303933765391847,0.000528704765105478
Node 1807,0.003165222731882021,0.35043430554351884,0.0004734087360033749
Node 1808,0.0032041446220132277,0.3646831441576104,0.0004335747759151319
Node 1809,0.0031357983196671495,0.30278342707840933,0.0006184313979780379
Node 1810,0.0032219119609980785,0.34784092089272456,0.0004902431569501836
Node 1811,0.0029237492627667444,0.1626360493326227,0.0009863676020478206
Node 1812,0.00308122964699787,0.2638822155542136,0.0007275331176178096
Node 1813,0.0029298661949709263,0.22782434598042645,0.0007974382478060513
Node 1814,0.0033772622153740097,0.3312950746961517,0.0005697607697761815
Node 1815,0.0032810215482637337,0.3362660010864306,0.0005372147786188119
Node 1816,0.0031215313432015803,0.31070229323636245,0.0005908987248588764
Node 1817,0.003269803571331961,0.3269167348318973,0.0005659482785844589
Node 1818,0.003311922156128385,0.35868634556226286,0.0004680198230958119
Node 1819,0.003263326511952756,0.3785592380817083,0.0003963008579997038
Node 1820,0.0032780281229520523,0.3471647594163846,0.0005009982168112341
Node 1821,0.0032479179458993345,0.3904575588288005,0.00035578486051756096
Node 1822,0.003201632417191238,0.3746395717251386,0.00040135801099777326
Node 1823,0.0033215524485588287,0.3919586289807325,0.0003588650804547008
Node 1824,0.0034559288774183845,0.3726341916148946,0.00044016717519382244
Node 1825,0.0032849689593943787,0.39610769495444353,0.000341282997194585
Node 1826,0.003322100848890841,0.3827609410999008,0.00038947997709518295
Node 1827,0.0032872366930756887,0.3956827879971062,0.0003429153670152681
Node 1828,0.003232693538453848,0.3864721114576032,0.00036700087172531485
Node 1829,0.003266937447050599,0.39583212252668565,0.0003403099396973492
Node 1830,0.0031013624430806077,0.3241190580826576,0.0005454705477160874
Node 1831,0.003280657390307727,0.39283069811983845,0.00035158576222727177
Node 1832,0.003270690759122193,0.3942870062499884,0.00034575451177730503
Node 1833,0.003261287704940819,0.38427838892431215,0.0003774014673970841
Node 1834,0.003280007051241555,0.39627040714495515,0.0003402337959869627
Node 1835,0.0032646941686292445,0.3897796743074195,0.00035983565455298367
Node 1836,0.0032276281268079797,0.3771210373543896,0.00039660759602795913
Node 1837,0.0032399946223484496,0.38146671118650777,0.00038404721832499046
Node 1838,0.003274066749069631,0.39390053112117285,0.0003473767431501161
Node 1839,0.0033757727389018754,0.3667613905865328,0.0004497832654271774
Node 1840,0.003277030783175413,0.39071660927524127,0.0003581250354948208
Node 1841,0.0032603242864549446,0.39467861031065377,0.00034338188468736094
Node 1842,0.0032743739744389706,0.37427799469470696,0.0004116608621859297
Node 1843,0.003195034662813742,0.36343516583456426,0.0004363293788799776
Node 1844,0.0032273783908002957,0.3806409268293428,0.0003852168934969304
Node 1845,0.0032889565852105684,0.3900066481932859,0.00036176335875407514
Node 1846,0.003302484079408708,0.38675425355923293,0.0003739922746813886
Node 1847,0.0032681465736297617,0.3886657149120133,0.0003638567623378228
Node 1848,0.003304438968531459,0.38299516509488685,0.0003866353359670457
Node 1849,0.0032800499041833586,0.38354491998603657,0.0003819784740414661
Node 1850,0.0033237154708784097,0.38006980197748763,0.0003986138545929356
Node 1851,0.0033183980948110485,0.38415443822227613,0.0003844216914955145
Node 1852,0.00324107484983423,0.3754624062989944,0.000403635662803203
Node 1853,0.0032713576945381955,0.3759119052544939,0.00040593654354629594
Node 1854,0.0033546034656366315,0.37355460573328725,0.00042417415782090487
Node 1855,0.003249448183550109,0.377667942114452,0.0003975116832861408
Node 1856,0.003347590306394596,0.3818543140267451,0.00039550335310640817
Node 1857,0.003147816554303284,0.36181993634093335,0.00043496549186069166
Node 1858,0.0030134772891241635,0.33979730689447996,0.00048276717733001286
Node 1859,0.0030951027264988157,0.33763437649274686,0.0005025382840069794
Node 1860,0.0032133026672103576,0.3595548435996142,0.0004512927956581355
Node 1861,0.0034279776784671323,0.3769806003902472,0.00042170775588066075
Node 1862,0.003362962654323563,0.3751421420431118,0.0004198923134078511
Node 1863,0.003462644675374501,0.3712995898553917,0.0004456437899057424
Node 1864,0.00352622547651378,0.36915037569628195,0.00046140527881202725
Node 1865,0.003334880353107019,0.3712785512056567,0.00042927063060772656
Node 1866,0.0034173724346503705,0.3633513062941219,0.0004669794791014495
Node 1867,0.0035769736460118146,0.3609786127873592,0.00049727583829162
Node 1868,0.0033291431708279205,0.3664204270008135,0.00044470552321235137
Node 1869,0.0033390378452810075,0.3614722505461568,0.00046254939804798794
Node 1870,0.003373551812063057,0.35963081023052257,0.00047354273450464366
Node 1871,0.003323598285957345,0.3544732057570955,0.0004836726039065846
Node 1872,0.003393018211290003,0.36982515014710415,0.0004416856362028174
Node 1873,0.0033523034688065253,0.37204477947383985,0.0004289447296217506
Node 1874,0.0033035015192820223,0.35195119687350285,0.0004890794460562683
Node 1875,0.003452530763398946,0.360653142886394,0.000481099310967682
Node 1876,0.00662425600943863,0.21039596811664452,0.0019184112485609742
Node 1877,0.0049113998631331625,0.2539287502736871,0.0012085543022268194
Node 1878,0.00418558580805151,0.3065856676148023,0.0008095522847052409
Node 1879,0.006735031808890204,0.20477829813082188,0.001988327552763615
Node 1880,0.006358115878693502,0.20388201659062322,0.0018827524522818575
Node 1881,0.004697382456235073,0.25484396051108993,0.0011515916789352789
Node 1882,0.004039812831239324,0.3046340442930322,0.000789241894652342
Node 1883,0.006176803483421183,0.20189380936650247,0.0018413433567344068
Node 1884,0.0035981538006558088,0.35688029060332627,0.0005149667263143965
Node 1885,0.003335651928777443,0.3736696415715802,0.00042139410375490415
Node 1886,0.003417684622491546,0.33636105647492887,0.0005592663009263982
Node 1887,0.0036539059045065892,0.33863444105674184,0.000589614568606777
Node 1888,0.0032385120687260334,0.3233046973042131,0.0005722298702675056
Node 1889,0.0031543755267815863,0.3343992849248952,0.0005223668428504412
Node 1890,0.0033889158082776065,0.29995923414805864,0.0006779213136956033
Node 1891,0.0037860351388273243,0.3289932330355953,0.0006474376287044918
Node 1892,0.003784353754494072,0.3412351583287301,0.0006008223246603273
Node 1893,0.003772588654882472,0.3029708663215711,0.0007433098743965628
Node 1894,0.004161621191080296,0.292486374786371,0.0008635931001269327
Node 1895,0.004875972716983968,0.24903821930044534,0.0012236827956967422
Node 1896,0.0063918094112819365,0.1983579387045743,0.0019280385662265847
Node 1897,0.004484946161294601,0.25125788993634446,0.0011155949716823111
Node 1898,0.0039868818400380715,0.2804655545981273,0.0008752578936355559
Node 1899,0.0037101886194408264,0.3006177104755584,0.0007397459015116391
Node 1900,0.003749290654956836,0.34619336383598853,0.0005766657836400743
Node 1901,0.0061319394965046,0.18124227828828204,0.0019546030635799053
Node 1902,0.0029979183402344192,0.29879798138082114,0.0006031872217106234
Node 1903,0.0029436702514831718,0.3002249059341502,0.0005880720013888945
Node 1904,0.003053189342837604,0.299587900868459,0.0006118960852441345
Node 1905,0.003154088580710482,0.2872695847536164,0.0006709705734984175
Node 1906,0.0033829753690917366,0.26935672965902846,0.0007802605026102733
Node 1907,0.0036209201457364872,0.2701744143160133,0.0008321800932088346
Node 1908,0.0029853617672587263,0.27564610019228253,0.0006697775548213546
Node 1909,0.0031848750412817686,0.2817026072061745,0.0006952499178859374
Node 1910,0.0028237661297384345,0.26997163160225723,0.0006495463155605409
Node 1911,0.0031404014043850768,0.3055578334529713,0.000610626452895966
Node 1912,0.0029377939427818046,0.28449064279737923,0.0006331220842026596
Node 1913,0.0033750939667072,0.31604124199162803,0.0006208780942770061
Node 1914,0.0034367449190015314,0.2796620504693514,0.0007572453285126725
Node 1915,0.0028107252358790186,0.2930475903433284,0.0005816863604479796
Node 1916,0.003641858503920639,0.3093587338277657,0.0006942885164075496
Node 1917,0.003836456954204662,0.26867228909038954,0.0008874788052194208
